Main Folder,Sub Folder,File Type,Accuracy F1-Score
ls_dorsal_mixed,_32,classification_results_test_full.xlsx,0.6373
ls_dorsal_mixed,_33,classification_results_test_full.xlsx,0.5294
ls_dorsal_mixed,_34,classification_results_test_full.xlsx,0.3873
ls_dorsal_mixed,_35,classification_results_test_full.xlsx,0.4461
ls_dorsal_mixed,_36,classification_results_test_full.xlsx,0.5245
ls_dorsal_mixed,_37,classification_results_test_full.xlsx,0.4804
ls_dorsal_mixed,_38,classification_results_test_full.xlsx,0.5000
ls_dorsal_mixed,_39,classification_results_test_full.xlsx,0.6716
ls_dorsal_mixed,_4,classification_results_test_full.xlsx,0.5245
ls_dorsal_mixed,_40,classification_results_test_full.xlsx,0.4706
ls_dorsal_mixed,_41,classification_results_test_full.xlsx,0.5588
ls_dorsal_mixed,_42,classification_results_test_full.xlsx,0.5245
ls_dorsal_mixed,_43,classification_results_test_full.xlsx,0.5441
ls_dorsal_mixed,_44,classification_results_test_full.xlsx,0.4951
ls_dorsal_mixed,_45,classification_results_test_full.xlsx,0.4951
ls_dorsal_mixed,_46,classification_results_test_full.xlsx,0.5686
ls_dorsal_mixed,_47,classification_results_test_full.xlsx,0.5245
ls_dorsal_mixed,_48,classification_results_test_full.xlsx,0.5686
ls_dorsal_mixed,_49,classification_results_test_full.xlsx,0.5245
ls_dorsal_mixed,_5,classification_results_test_full.xlsx,0.5000
ls_dorsal_mixed,_50,classification_results_test_full.xlsx,0.5196
ls_dorsal_mixed,_51,classification_results_test_full.xlsx,0.4657
ls_dorsal_mixed,_52,classification_results_test_full.xlsx,0.6225
ls_dorsal_mixed,_53,classification_results_test_full.xlsx,0.5196
ls_dorsal_mixed,_54,classification_results_test_full.xlsx,0.5196
ls_dorsal_mixed,_55,classification_results_test_full.xlsx,0.5147
ls_dorsal_mixed,_56,classification_results_test_full.xlsx,0.4951
ls_dorsal_mixed,_57,classification_results_test_full.xlsx,0.4412
ls_dorsal_mixed,_58,classification_results_test_full.xlsx,0.5343
ls_dorsal_mixed,_59,classification_results_test_full.xlsx,0.4510
ls_dorsal_mixed,_6,classification_results_test_full.xlsx,0.5784
ls_dorsal_mixed,_60,classification_results_test_full.xlsx,0.4559
ls_dorsal_mixed,_61,classification_results_test_full.xlsx,0.5441
ls_dorsal_mixed,_62,classification_results_test_full.xlsx,0.5196
ls_dorsal_mixed,_63,classification_results_test_full.xlsx,0.4706
ls_dorsal_mixed,_64,classification_results_test_full.xlsx,0.5294
ls_dorsal_mixed,_65,classification_results_test_full.xlsx,0.5539
ls_dorsal_mixed,_66,classification_results_test_full.xlsx,0.4314
ls_dorsal_mixed,_67,classification_results_test_full.xlsx,0.4755
ls_dorsal_mixed,_68,classification_results_test_full.xlsx,0.4657
ls_dorsal_mixed,_69,classification_results_test_full.xlsx,0.5441
ls_dorsal_mixed,_7,classification_results_test_full.xlsx,0.5147
ls_dorsal_mixed,_70,classification_results_test_full.xlsx,0.4657
ls_dorsal_mixed,_71,classification_results_test_full.xlsx,0.5000
ls_dorsal_mixed,_72,classification_results_test_full.xlsx,0.4902
ls_dorsal_mixed,_73,classification_results_test_full.xlsx,0.5686
ls_dorsal_mixed,_74,classification_results_test_full.xlsx,0.5392
ls_dorsal_mixed,_75,classification_results_test_full.xlsx,0.4755
ls_dorsal_mixed,_76,classification_results_test_full.xlsx,0.5000
ls_dorsal_mixed,_77,classification_results_test_full.xlsx,0.4314
ls_dorsal_mixed,_78,classification_results_test_full.xlsx,0.4363
ls_dorsal_mixed,_79,classification_results_test_full.xlsx,0.5196
ls_dorsal_mixed,_8,classification_results_test_full.xlsx,0.5000
ls_dorsal_mixed,_80,classification_results_test_full.xlsx,0.4559
ls_dorsal_mixed,_81,classification_results_test_full.xlsx,0.5588
ls_dorsal_mixed,_82,classification_results_test_full.xlsx,0.5049
ls_dorsal_mixed,_83,classification_results_test_full.xlsx,0.5490
ls_dorsal_mixed,_84,classification_results_test_full.xlsx,0.4706
ls_dorsal_mixed,_85,classification_results_test_full.xlsx,0.5294
ls_dorsal_mixed,_86,classification_results_test_full.xlsx,0.5343
ls_dorsal_mixed,_87,classification_results_test_full.xlsx,0.5000
ls_dorsal_mixed,_88,classification_results_test_full.xlsx,0.5490
ls_dorsal_mixed,_89,classification_results_test_full.xlsx,0.5294
ls_dorsal_mixed,_9,classification_results_test_full.xlsx,0.5686
ls_dorsal_mixed,_90,classification_results_test_full.xlsx,0.4265
ls_dorsal_mixed,_91,classification_results_test_full.xlsx,0.4608
ls_dorsal_mixed,_92,classification_results_test_full.xlsx,0.4510
ls_dorsal_mixed,_93,classification_results_test_full.xlsx,0.4755
ls_dorsal_mixed,_94,classification_results_test_full.xlsx,0.5147
ls_dorsal_mixed,_95,classification_results_test_full.xlsx,0.6324
ls_dorsal_mixed,_96,classification_results_test_full.xlsx,0.4510
ls_dorsal_mixed,_97,classification_results_test_full.xlsx,0.4608
ls_dorsal_mixed,_98,classification_results_test_full.xlsx,0.4559
ls_dorsal_mixed,_99,classification_results_test_full.xlsx,0.5735
ls_ventral,_1,classification_results_test_full.xlsx,0.9390
ls_ventral,_10,classification_results_test_full.xlsx,0.9146
ls_ventral,_100,classification_results_test_full.xlsx,0.8780
ls_ventral,_11,classification_results_test_full.xlsx,0.9573
ls_ventral,_12,classification_results_test_full.xlsx,0.9512
ls_ventral,_13,classification_results_test_full.xlsx,0.9329
ls_ventral,_14,classification_results_test_full.xlsx,0.9573
ls_ventral,_15,classification_results_test_full.xlsx,0.8780
ls_ventral,_16,classification_results_test_full.xlsx,0.9634
ls_ventral,_17,classification_results_test_full.xlsx,0.9451
ls_ventral,_18,classification_results_test_full.xlsx,0.9451
ls_ventral,_19,classification_results_test_full.xlsx,0.9451
ls_ventral,_2,classification_results_test_full.xlsx,0.8232
ls_ventral,_20,classification_results_test_full.xlsx,0.9329
ls_ventral,_21,classification_results_test_full.xlsx,0.9329
ls_ventral,_22,classification_results_test_full.xlsx,0.9268
ls_ventral,_23,classification_results_test_full.xlsx,0.9451
ls_ventral,_24,classification_results_test_full.xlsx,0.9268
ls_ventral,_25,classification_results_test_full.xlsx,0.9329
ls_ventral,_26,classification_results_test_full.xlsx,0.8780
ls_ventral,_27,classification_results_test_full.xlsx,0.9573
ls_ventral,_28,classification_results_test_full.xlsx,0.9329
ls_ventral,_29,classification_results_test_full.xlsx,0.9634
ls_ventral,_3,classification_results_test_full.xlsx,0.9512
ls_ventral,_30,classification_results_test_full.xlsx,0.9512
ls_ventral,_31,classification_results_test_full.xlsx,0.9573
ls_ventral,_32,classification_results_test_full.xlsx,0.9451
ls_ventral,_33,classification_results_test_full.xlsx,0.8780
ls_ventral,_34,classification_results_test_full.xlsx,0.9390
ls_ventral,_35,classification_results_test_full.xlsx,0.9573
ls_ventral,_36,classification_results_test_full.xlsx,0.7073
ls_ventral,_37,classification_results_test_full.xlsx,0.9512
ls_ventral,_38,classification_results_test_full.xlsx,0.9146
ls_ventral,_39,classification_results_test_full.xlsx,0.9573
ls_ventral,_4,classification_results_test_full.xlsx,0.9695
ls_ventral,_40,classification_results_test_full.xlsx,0.9573
ls_ventral,_41,classification_results_test_full.xlsx,0.9268
ls_ventral,_42,classification_results_test_full.xlsx,0.9024
ls_ventral,_43,classification_results_test_full.xlsx,0.9451
ls_ventral,_44,classification_results_test_full.xlsx,0.9695
ls_ventral,_45,classification_results_test_full.xlsx,0.9024
ls_ventral,_46,classification_results_test_full.xlsx,0.9695
ls_ventral,_47,classification_results_test_full.xlsx,0.9268
ls_ventral,_48,classification_results_test_full.xlsx,0.9634
ls_ventral,_49,classification_results_test_full.xlsx,0.9634
ls_ventral,_5,classification_results_test_full.xlsx,0.9268
ls_ventral,_50,classification_results_test_full.xlsx,0.9451
ls_ventral,_51,classification_results_test_full.xlsx,0.9634
ls_ventral,_52,classification_results_test_full.xlsx,0.9634
ls_ventral,_53,classification_results_test_full.xlsx,0.9573
ls_ventral,_54,classification_results_test_full.xlsx,0.9512
ls_ventral,_55,classification_results_test_full.xlsx,0.8354
ls_ventral,_56,classification_results_test_full.xlsx,0.9451
ls_ventral,_57,classification_results_test_full.xlsx,0.9451
ls_ventral,_58,classification_results_test_full.xlsx,0.9024
ls_ventral,_59,classification_results_test_full.xlsx,0.9573
ls_ventral,_6,classification_results_test_full.xlsx,0.9390
ls_ventral,_60,classification_results_test_full.xlsx,0.9207
ls_ventral,_61,classification_results_test_full.xlsx,0.9207
ls_ventral,_62,classification_results_test_full.xlsx,0.8720
ls_ventral,_63,classification_results_test_full.xlsx,0.9573
ls_ventral,_64,classification_results_test_full.xlsx,0.6951
ls_ventral,_65,classification_results_test_full.xlsx,0.7439
ls_ventral,_66,classification_results_test_full.xlsx,0.8963
ls_ventral,_67,classification_results_test_full.xlsx,0.8659
ls_ventral,_68,classification_results_test_full.xlsx,0.9512
ls_ventral,_69,classification_results_test_full.xlsx,0.9329
ls_ventral,_7,classification_results_test_full.xlsx,0.8902
ls_ventral,_70,classification_results_test_full.xlsx,0.9695
ls_ventral,_71,classification_results_test_full.xlsx,0.9390
ls_ventral,_72,classification_results_test_full.xlsx,0.9207
ls_ventral,_73,classification_results_test_full.xlsx,0.9390
ls_ventral,_74,classification_results_test_full.xlsx,0.9146
ls_ventral,_75,classification_results_test_full.xlsx,0.9390
ls_ventral,_76,classification_results_test_full.xlsx,0.9512
ls_ventral,_77,classification_results_test_full.xlsx,0.9573
ls_ventral,_78,classification_results_test_full.xlsx,0.9817
ls_ventral,_79,classification_results_test_full.xlsx,0.9451
ls_ventral,_8,classification_results_test_full.xlsx,0.9146
ls_ventral,_80,classification_results_test_full.xlsx,0.9451
ls_ventral,_81,classification_results_test_full.xlsx,0.9268
ls_ventral,_82,classification_results_test_full.xlsx,0.9573
ls_ventral,_83,classification_results_test_full.xlsx,0.9634
ls_ventral,_84,classification_results_test_full.xlsx,0.9695
ls_ventral,_85,classification_results_test_full.xlsx,0.9329
ls_ventral,_86,classification_results_test_full.xlsx,0.9451
ls_ventral,_87,classification_results_test_full.xlsx,0.9573
ls_ventral,_88,classification_results_test_full.xlsx,0.9756
ls_ventral,_89,classification_results_test_full.xlsx,0.9756
ls_ventral,_9,classification_results_test_full.xlsx,0.9451
ls_ventral,_90,classification_results_test_full.xlsx,0.9024
ls_ventral,_91,classification_results_test_full.xlsx,0.9573
ls_ventral,_92,classification_results_test_full.xlsx,0.9146
ls_ventral,_93,classification_results_test_full.xlsx,0.9695
ls_ventral,_94,classification_results_test_full.xlsx,0.9390
ls_ventral,_95,classification_results_test_full.xlsx,0.8902
ls_ventral,_96,classification_results_test_full.xlsx,0.9329
ls_ventral,_97,classification_results_test_full.xlsx,0.9146
ls_ventral,_98,classification_results_test_full.xlsx,0.9085
ls_ventral,_99,classification_results_test_full.xlsx,0.9573
ls_ventral_mixed,_1,classification_results_test_full.xlsx,0.5450
ls_ventral_mixed,_10,classification_results_test_full.xlsx,0.4650
ls_ventral_mixed,_100,classification_results_test_full.xlsx,0.4200
ls_ventral_mixed,_11,classification_results_test_full.xlsx,0.4750
ls_ventral_mixed,_12,classification_results_test_full.xlsx,0.6000
ls_ventral_mixed,_13,classification_results_test_full.xlsx,0.5100
ls_ventral_mixed,_14,classification_results_test_full.xlsx,0.4300
ls_ventral_mixed,_15,classification_results_test_full.xlsx,0.4300
ls_ventral_mixed,_16,classification_results_test_full.xlsx,0.5450
ls_ventral_mixed,_17,classification_results_test_full.xlsx,0.4800
ls_ventral_mixed,_18,classification_results_test_full.xlsx,0.4950
ls_ventral_mixed,_19,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_2,classification_results_test_full.xlsx,0.4500
ls_ventral_mixed,_20,classification_results_test_full.xlsx,0.5950
ls_ventral_mixed,_21,classification_results_test_full.xlsx,0.4900
ls_ventral_mixed,_22,classification_results_test_full.xlsx,0.6100
ls_ventral_mixed,_23,classification_results_test_full.xlsx,0.4350
ls_ventral_mixed,_24,classification_results_test_full.xlsx,0.4350
ls_ventral_mixed,_25,classification_results_test_full.xlsx,0.5750
ls_ventral_mixed,_26,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_27,classification_results_test_full.xlsx,0.5250
ls_ventral_mixed,_28,classification_results_test_full.xlsx,0.5100
ls_ventral_mixed,_29,classification_results_test_full.xlsx,0.4400
ls_ventral_mixed,_3,classification_results_test_full.xlsx,0.5500
ls_ventral_mixed,_30,classification_results_test_full.xlsx,0.4750
ls_ventral_mixed,_31,classification_results_test_full.xlsx,0.4400
ls_ventral_mixed,_32,classification_results_test_full.xlsx,0.4150
ls_ventral_mixed,_33,classification_results_test_full.xlsx,0.5100
ls_ventral_mixed,_34,classification_results_test_full.xlsx,0.4750
ls_ventral_mixed,_35,classification_results_test_full.xlsx,0.6850
ls_ventral_mixed,_36,classification_results_test_full.xlsx,0.4550
ls_ventral_mixed,_37,classification_results_test_full.xlsx,0.5100
ls_ventral_mixed,_38,classification_results_test_full.xlsx,0.4750
ls_ventral_mixed,_39,classification_results_test_full.xlsx,0.5250
ls_ventral_mixed,_4,classification_results_test_full.xlsx,0.4750
ls_ventral_mixed,_40,classification_results_test_full.xlsx,0.5550
ls_ventral_mixed,_41,classification_results_test_full.xlsx,0.4250
ls_ventral_mixed,_42,classification_results_test_full.xlsx,0.5650
ls_ventral_mixed,_43,classification_results_test_full.xlsx,0.5150
ls_ventral_mixed,_44,classification_results_test_full.xlsx,0.4200
ls_ventral_mixed,_45,classification_results_test_full.xlsx,0.5200
ls_ventral_mixed,_46,classification_results_test_full.xlsx,0.4300
ls_ventral_mixed,_47,classification_results_test_full.xlsx,0.5150
ls_ventral_mixed,_48,classification_results_test_full.xlsx,0.4000
ls_ventral_mixed,_49,classification_results_test_full.xlsx,0.4200
ls_ventral_mixed,_5,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_50,classification_results_test_full.xlsx,0.4550
ls_ventral_mixed,_51,classification_results_test_full.xlsx,0.4650
ls_ventral_mixed,_52,classification_results_test_full.xlsx,0.4300
ls_ventral_mixed,_53,classification_results_test_full.xlsx,0.5750
ls_ventral_mixed,_54,classification_results_test_full.xlsx,0.4900
ls_ventral_mixed,_55,classification_results_test_full.xlsx,0.4850
ls_ventral_mixed,_56,classification_results_test_full.xlsx,0.5050
ls_ventral_mixed,_57,classification_results_test_full.xlsx,0.5850
ls_ventral_mixed,_58,classification_results_test_full.xlsx,0.4450
ls_ventral_mixed,_59,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_6,classification_results_test_full.xlsx,0.4800
ls_ventral_mixed,_60,classification_results_test_full.xlsx,0.4800
ls_ventral_mixed,_61,classification_results_test_full.xlsx,0.3600
ls_ventral_mixed,_62,classification_results_test_full.xlsx,0.4450
ls_ventral_mixed,_63,classification_results_test_full.xlsx,0.4550
ls_ventral_mixed,_64,classification_results_test_full.xlsx,0.4500
ls_ventral_mixed,_65,classification_results_test_full.xlsx,0.5500
ls_ventral_mixed,_66,classification_results_test_full.xlsx,0.5250
ls_ventral_mixed,_67,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_68,classification_results_test_full.xlsx,0.5050
ls_ventral_mixed,_69,classification_results_test_full.xlsx,0.4200
ls_ventral_mixed,_7,classification_results_test_full.xlsx,0.4350
ls_ventral_mixed,_70,classification_results_test_full.xlsx,0.4550
ls_ventral_mixed,_71,classification_results_test_full.xlsx,0.4900
ls_ventral_mixed,_72,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_73,classification_results_test_full.xlsx,0.5050
ls_ventral_mixed,_74,classification_results_test_full.xlsx,0.4850
ls_ventral_mixed,_75,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_76,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_77,classification_results_test_full.xlsx,0.4700
ls_ventral_mixed,_78,classification_results_test_full.xlsx,0.4500
ls_ventral_mixed,_79,classification_results_test_full.xlsx,0.4600
ls_ventral_mixed,_8,classification_results_test_full.xlsx,0.4750
ls_ventral_mixed,_80,classification_results_test_full.xlsx,0.5200
ls_ventral_mixed,_81,classification_results_test_full.xlsx,0.4150
ls_ventral_mixed,_82,classification_results_test_full.xlsx,0.5300
ls_ventral_mixed,_83,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_84,classification_results_test_full.xlsx,0.4600
ls_ventral_mixed,_85,classification_results_test_full.xlsx,0.5650
ls_ventral_mixed,_86,classification_results_test_full.xlsx,0.4900
ls_ventral_mixed,_87,classification_results_test_full.xlsx,0.4750
ls_ventral_mixed,_88,classification_results_test_full.xlsx,0.5350
ls_ventral_mixed,_89,classification_results_test_full.xlsx,0.5150
ls_ventral_mixed,_9,classification_results_test_full.xlsx,0.4950
ls_ventral_mixed,_90,classification_results_test_full.xlsx,0.4750
ls_ventral_mixed,_91,classification_results_test_full.xlsx,0.5000
ls_ventral_mixed,_92,classification_results_test_full.xlsx,0.5800
ls_ventral_mixed,_93,classification_results_test_full.xlsx,0.5950
ls_ventral_mixed,_94,classification_results_test_full.xlsx,0.4850
ls_ventral_mixed,_95,classification_results_test_full.xlsx,0.4300
ls_ventral_mixed,_96,classification_results_test_full.xlsx,0.4650
ls_ventral_mixed,_97,classification_results_test_full.xlsx,0.4500
ls_ventral_mixed,_98,classification_results_test_full.xlsx,0.5750
ls_ventral_mixed,_99,classification_results_test_full.xlsx,0.4750
